id_user,platform,device_os,date_created,type_of_event
67944920,mobile,Android,2022-12-17,first_visit
67939547,mobile,Android,2022-12-17,first_visit
4569174,mobile,Android,2022-12-17,first_visit
31029864,mobile,Android,2022-12-17,first_visit
1653885,mobile,Android,2022-12-17,first_visit
66129058,mobile,Android,2022-12-17,first_visit
67987660,mobile,Android,2022-12-17,first_visit
60689374,mobile,Android,2022-12-17,first_visit
64207737,mobile,Android,2022-12-17,first_visit
67926790,mobile,Android,2022-12-17,first_visit
51160074,mobile,Android,2022-12-17,first_visit
61844771,mobile,Android,2022-12-17,first_visit
67988746,mobile,Android,2022-12-17,first_visit
67379534,mobile,Android,2022-12-17,first_visit
63125556,mobile,Android,2022-12-17,first_visit
65727378,mobile,Android,2022-12-17,first_visit
40654621,mobile,Android,2022-12-17,first_visit
57973363,mobile,Android,2022-12-17,first_visit
57658742,mobile,Android,2022-12-17,first_visit
62780045,mobile,Android,2022-12-17,first_visit
67983327,mobile,Android,2022-12-17,first_visit
66112595,mobile,Android,2022-12-17,first_visit
65142691,mobile,Android,2022-12-17,first_visit
67988907,mobile,Android,2022-12-17,first_visit
67430849,mobile,Android,2022-12-17,first_visit
49373204,mobile,Android,2022-12-17,first_visit
1291109,mobile,Android,2022-12-17,first_visit
4414862,mobile,Android,2022-12-17,first_visit
40745500,mobile,Android,2022-12-17,first_visit
66568748,mobile,Android,2022-12-17,first_visit
67877733,mobile,Android,2022-12-17,first_visit
67876389,mobile,Android,2022-12-17,first_visit
65838508,mobile,Android,2022-12-17,first_visit
65733072,mobile,Android,2022-12-17,first_visit
50324260,mobile,Android,2022-12-17,first_visit
63691576,mobile,Android,2022-12-17,first_visit
66375573,mobile,Android,2022-12-17,first_visit
63717630,mobile,Android,2022-12-17,first_visit
66911063,mobile,Android,2022-12-17,first_visit
67040626,mobile,Android,2022-12-17,first_visit
65586044,mobile,Android,2022-12-17,first_visit
67865491,mobile,Android,2022-12-17,first_visit
66902236,mobile,Android,2022-12-17,first_visit
67976512,mobile,Android,2022-12-17,first_visit
59968362,mobile,Android,2022-12-17,first_visit
63665040,mobile,Android,2022-12-17,first_visit
67988899,mobile,iOS,2022-12-17,first_visit
67988628,mobile,iOS,2022-12-17,first_visit
16358934,mobile,Android,2022-12-17,first_visit
67285068,mobile,Android,2022-12-17,first_visit
57989471,mobile,Android,2022-12-17,first_visit
62282139,mobile,Android,2022-12-17,first_visit
64141212,mobile,Android,2022-12-17,first_visit
31610567,mobile,Android,2022-12-17,first_visit
67988427,mobile,Android,2022-12-17,first_visit
67988003,mobile,Android,2022-12-17,first_visit
49829736,mobile,Android,2022-12-17,first_visit
67790218,mobile,Android,2022-12-17,first_visit
55471503,mobile,Android,2022-12-17,first_visit
67862023,mobile,Android,2022-12-17,first_visit
67861871,mobile,Android,2022-12-17,first_visit
6155680,mobile,Android,2022-12-17,first_visit
67127996,mobile,Android,2022-12-17,first_visit
67606715,mobile,Android,2022-12-17,first_visit
67068927,mobile,Android,2022-12-17,first_visit
67988509,mobile,Android,2022-12-17,first_visit
67388213,mobile,Android,2022-12-17,first_visit
54182968,mobile,Android,2022-12-17,first_visit
65936682,mobile,Android,2022-12-17,first_visit
59097429,mobile,Android,2022-12-17,first_visit
19246508,mobile,Android,2022-12-17,first_visit
63066307,mobile,Android,2022-12-17,first_visit
35921743,mobile,Android,2022-12-17,first_visit
67965009,mobile,Android,2022-12-17,first_visit
66881633,mobile,Android,2022-12-17,first_visit
59420801,mobile,Android,2022-12-17,first_visit
65811249,mobile,Android,2022-12-17,first_visit
67985136,mobile,Android,2022-12-17,first_visit
66160156,mobile,Android,2022-12-17,first_visit
67204706,mobile,Android,2022-12-17,first_visit
67988605,mobile,Android,2022-12-17,first_visit
67988623,mobile,Android,2022-12-17,first_visit
25759675,mobile,Android,2022-12-17,first_visit
67252493,mobile,Android,2022-12-17,first_visit
65025431,mobile,Android,2022-12-17,first_visit
19323143,mobile,Android,2022-12-17,first_visit
67988755,mobile,Android,2022-12-17,first_visit
67988776,mobile,Android,2022-12-17,first_visit
67083307,mobile,Android,2022-12-17,first_visit
67988556,mobile,Android,2022-12-17,first_visit
55059282,mobile,Android,2022-12-17,first_visit
67518598,mobile,Android,2022-12-17,first_visit
67988885,mobile,Android,2022-12-17,first_visit
56170918,mobile,Android,2022-12-17,first_visit
2032809,mobile,Android,2022-12-17,first_visit
41659308,mobile,Android,2022-12-17,first_visit
67926449,mobile,Android,2022-12-17,first_visit
66357964,mobile,Android,2022-12-17,first_visit
56504310,mobile,Android,2022-12-17,first_visit
67423755,mobile,Android,2022-12-17,first_visit
67880994,mobile,Android,2022-12-17,first_visit
18797618,mobile,Android,2022-12-17,first_visit
66648432,mobile,Android,2022-12-17,first_visit
62458997,mobile,Android,2022-12-17,first_visit
67968407,mobile,Android,2022-12-17,first_visit
63675301,mobile,Android,2022-12-17,first_visit
36871857,mobile,Android,2022-12-17,first_visit
67890871,mobile,Android,2022-12-17,first_visit
67988435,mobile,Android,2022-12-17,first_visit
13581045,mobile,Android,2022-12-17,first_visit
67415546,mobile,Android,2022-12-17,first_visit
67983368,mobile,Android,2022-12-17,first_visit
67945228,mobile,Android,2022-12-17,first_visit
67988749,mobile,Android,2022-12-17,first_visit
67978030,mobile,Android,2022-12-17,first_visit
35780951,mobile,Android,2022-12-17,first_visit
67988842,mobile,Android,2022-12-17,first_visit
4506268,mobile,Android,2022-12-17,first_visit
67988935,mobile,Android,2022-12-17,first_visit
19058409,mobile,Android,2022-12-17,first_visit
65865145,mobile,Android,2022-12-17,first_visit
57471841,mobile,Android,2022-12-17,first_visit
66449883,mobile,Android,2022-12-17,first_visit
66445022,mobile,Android,2022-12-17,first_visit
67988777,mobile,Android,2022-12-17,first_visit
67970168,mobile,Android,2022-12-17,first_visit
67988687,mobile,Android,2022-12-17,first_visit
66589699,mobile,Android,2022-12-17,first_visit
61002507,mobile,Android,2022-12-17,first_visit
58536716,mobile,Android,2022-12-17,first_visit
59496792,mobile,Android,2022-12-17,first_visit
67017840,mobile,Android,2022-12-17,first_visit
43476339,mobile,Android,2022-12-17,first_visit
24998775,mobile,Android,2022-12-17,first_visit
66813304,mobile,Android,2022-12-17,first_visit
56567420,mobile,Android,2022-12-17,first_visit
66992022,mobile,Android,2022-12-17,first_visit
67854258,mobile,Android,2022-12-17,first_visit
63576818,mobile,Android,2022-12-17,first_visit
41446403,mobile,Android,2022-12-17,first_visit
64906776,mobile,Android,2022-12-17,first_visit
67666200,mobile,Android,2022-12-17,first_visit
67728942,mobile,Android,2022-12-17,first_visit
63086181,mobile,Android,2022-12-17,first_visit
67847941,mobile,Android,2022-12-17,first_visit
64611594,mobile,Android,2022-12-17,first_visit
66896463,mobile,Android,2022-12-17,first_visit
67606379,mobile,Android,2022-12-17,first_visit
63935349,mobile,Android,2022-12-17,first_visit
57192335,mobile,Android,2022-12-17,first_visit
67902626,mobile,Android,2022-12-17,first_visit
60522923,mobile,Android,2022-12-17,first_visit
67484872,mobile,Android,2022-12-17,first_visit
66965133,mobile,Android,2022-12-17,first_visit
66965916,mobile,Android,2022-12-17,first_visit
66965458,mobile,Android,2022-12-17,first_visit
41964009,mobile,Android,2022-12-17,first_visit
36496441,mobile,Android,2022-12-17,first_visit
55522312,mobile,Android,2022-12-17,first_visit
64838931,mobile,Android,2022-12-17,first_visit
64745270,mobile,Android,2022-12-17,first_visit
64801417,mobile,Android,2022-12-17,first_visit
67901084,mobile,Android,2022-12-17,first_visit
65576146,mobile,Android,2022-12-17,first_visit
61137145,mobile,Android,2022-12-17,first_visit
67616547,mobile,Android,2022-12-17,first_visit
67472858,mobile,Android,2022-12-17,first_visit
67956123,mobile,Android,2022-12-17,first_visit
67988858,mobile,Android,2022-12-17,first_visit
64180804,mobile,Android,2022-12-17,first_visit
63293941,mobile,Android,2022-12-17,first_visit
67975792,mobile,Android,2022-12-17,first_visit
67988849,mobile,Android,2022-12-17,first_visit
67864843,mobile,Android,2022-12-17,first_visit
66536293,mobile,Android,2022-12-17,first_visit
67625140,mobile,Android,2022-12-17,first_visit
65501181,mobile,Android,2022-12-17,first_visit
33981957,mobile,Android,2022-12-17,first_visit
56659720,mobile,Android,2022-12-17,first_visit
64688337,mobile,Android,2022-12-17,first_visit
4926815,mobile,Android,2022-12-17,first_visit
67979364,mobile,Android,2022-12-17,first_visit
65497785,mobile,Android,2022-12-17,first_visit
67988853,mobile,Android,2022-12-17,first_visit
59284888,mobile,Android,2022-12-17,first_visit
58828753,mobile,Android,2022-12-17,first_visit
67514415,mobile,Android,2022-12-17,first_visit
66064215,mobile,Android,2022-12-17,first_visit
67970560,mobile,Android,2022-12-17,first_visit
67988536,mobile,Android,2022-12-17,first_visit
67925305,mobile,Android,2022-12-17,first_visit
65660733,mobile,Android,2022-12-17,first_visit
67988310,mobile,Android,2022-12-17,first_visit
67729763,mobile,Android,2022-12-17,first_visit
38652830,mobile,Android,2022-12-17,first_visit
66558883,mobile,Android,2022-12-17,first_visit
41283784,mobile,Android,2022-12-17,first_visit
21173972,mobile,Android,2022-12-17,first_visit
67964396,mobile,Android,2022-12-17,first_visit
36142117,mobile,Android,2022-12-17,first_visit
67987759,mobile,Android,2022-12-17,first_visit
30771007,mobile,Android,2022-12-17,first_visit
67539270,mobile,Android,2022-12-17,first_visit
67351903,mobile,Android,2022-12-17,first_visit
67611759,mobile,Android,2022-12-17,first_visit
31134668,mobile,Android,2022-12-17,first_visit
67983846,mobile,Android,2022-12-17,first_visit
66934761,mobile,Android,2022-12-17,first_visit
66774055,mobile,Android,2022-12-17,first_visit
66957866,mobile,Android,2022-12-17,first_visit
67960370,mobile,Android,2022-12-17,first_visit
67978563,mobile,Android,2022-12-17,first_visit
63208861,mobile,Android,2022-12-17,first_visit
67289319,mobile,Android,2022-12-17,first_visit
67960297,mobile,Android,2022-12-17,first_visit
66587107,mobile,Android,2022-12-17,first_visit
55311637,mobile,Android,2022-12-17,first_visit
67179690,mobile,Android,2022-12-17,first_visit
67891195,mobile,Android,2022-12-17,first_visit
65671761,mobile,Android,2022-12-17,first_visit
52272246,mobile,Android,2022-12-17,first_visit
64024657,mobile,Android,2022-12-17,first_visit
67988351,mobile,Android,2022-12-17,first_visit
67785901,mobile,Android,2022-12-17,first_visit
67987120,mobile,Android,2022-12-17,first_visit
67392193,mobile,Android,2022-12-17,first_visit
65594379,mobile,Android,2022-12-17,first_visit
57590040,mobile,Android,2022-12-17,first_visit
66065498,mobile,Android,2022-12-17,first_visit
67006825,mobile,Android,2022-12-17,first_visit
67561834,mobile,Android,2022-12-17,first_visit
67886723,mobile,Android,2022-12-17,first_visit
67966858,mobile,Android,2022-12-17,first_visit
63709348,mobile,Android,2022-12-17,first_visit
67979460,mobile,Android,2022-12-17,first_visit
23522763,mobile,Android,2022-12-17,first_visit
64887839,mobile,Android,2022-12-17,first_visit
67945514,mobile,Android,2022-12-17,first_visit
63745163,mobile,Android,2022-12-17,first_visit
67165126,mobile,Android,2022-12-17,first_visit
65587920,mobile,Android,2022-12-17,first_visit
62605546,mobile,Android,2022-12-17,first_visit
56950700,mobile,Android,2022-12-17,first_visit
67986960,mobile,Android,2022-12-17,first_visit
58633907,mobile,Android,2022-12-17,first_visit
29243443,mobile,Android,2022-12-17,first_visit
66506597,mobile,Android,2022-12-17,first_visit
37642531,mobile,Android,2022-12-17,first_visit
67988579,mobile,Android,2022-12-17,first_visit
67987187,mobile,Android,2022-12-17,first_visit
65900037,mobile,Android,2022-12-17,first_visit
65118507,mobile,Android,2022-12-17,first_visit
67988269,mobile,Android,2022-12-17,first_visit
66733110,mobile,Android,2022-12-17,first_visit
67988823,mobile,Android,2022-12-17,first_visit
64633945,mobile,Android,2022-12-17,first_visit
3711095,mobile,Android,2022-12-17,first_visit
7699067,mobile,Android,2022-12-17,first_visit
67846296,mobile,Android,2022-12-17,first_visit
60976564,mobile,Android,2022-12-17,first_visit
67431864,mobile,Android,2022-12-17,first_visit
67974359,mobile,Android,2022-12-17,first_visit
15083240,mobile,Android,2022-12-17,first_visit
33850367,mobile,Android,2022-12-17,first_visit
67988483,mobile,Android,2022-12-17,first_visit
67898888,mobile,Android,2022-12-17,first_visit
64210443,mobile,Android,2022-12-17,first_visit
67988500,mobile,Android,2022-12-17,first_visit
66946846,mobile,Android,2022-12-17,first_visit
67979053,mobile,Android,2022-12-17,first_visit
67714863,mobile,Android,2022-12-17,first_visit
23638846,mobile,Android,2022-12-17,first_visit
57481280,mobile,Android,2022-12-17,first_visit
67988293,mobile,Android,2022-12-17,first_visit
67987015,mobile,Android,2022-12-17,first_visit
59699823,mobile,Android,2022-12-17,first_visit
20714870,mobile,Android,2022-12-17,first_visit
67886967,mobile,Android,2022-12-17,first_visit
66077050,mobile,Android,2022-12-17,first_visit
67700893,mobile,Android,2022-12-17,first_visit
39172263,mobile,Android,2022-12-17,first_visit
67988674,mobile,Android,2022-12-17,first_visit
66263491,mobile,Android,2022-12-17,first_visit
67988691,mobile,Android,2022-12-17,first_visit
67654400,mobile,Android,2022-12-17,first_visit
26361352,mobile,Android,2022-12-17,first_visit
67988753,mobile,Android,2022-12-17,first_visit
63066644,mobile,Android,2022-12-17,first_visit
67464468,mobile,Android,2022-12-17,first_visit
43138581,mobile,Android,2022-12-17,first_visit
36495647,mobile,Android,2022-12-17,first_visit
53219104,mobile,Android,2022-12-17,first_visit
67988533,mobile,Android,2022-12-17,first_visit
58324789,mobile,Android,2022-12-17,first_visit
33228353,mobile,Android,2022-12-17,first_visit
67876171,mobile,Android,2022-12-17,first_visit
63701108,mobile,Android,2022-12-17,first_visit
67985780,mobile,Android,2022-12-17,first_visit
29948557,mobile,Android,2022-12-17,first_visit
67296659,mobile,Android,2022-12-17,first_visit
67665044,mobile,Android,2022-12-17,first_visit
67554971,mobile,Android,2022-12-17,first_visit
67239581,mobile,Android,2022-12-17,first_visit
60532382,mobile,Android,2022-12-17,first_visit
67964321,mobile,Android,2022-12-17,first_visit
67644325,mobile,Android,2022-12-17,first_visit
67903167,mobile,Android,2022-12-17,first_visit
36683973,mobile,Android,2022-12-17,first_visit
25161927,mobile,Android,2022-12-17,first_visit
67988940,mobile,Android,2022-12-17,first_visit
26945499,mobile,Android,2022-12-17,first_visit
65203429,mobile,Android,2022-12-17,first_visit
4746984,mobile,Android,2022-12-17,first_visit
67988715,mobile,Android,2022-12-17,first_visit
45752046,mobile,Android,2022-12-17,first_visit
50944242,mobile,Android,2022-12-17,first_visit
30367992,mobile,Android,2022-12-17,first_visit
67548455,mobile,Android,2022-12-17,first_visit
67548539,mobile,Android,2022-12-17,first_visit
67548828,mobile,Android,2022-12-17,first_visit
67590889,mobile,Android,2022-12-17,first_visit
67777237,mobile,Android,2022-12-17,first_visit
65999209,mobile,Android,2022-12-17,first_visit
67764364,mobile,Android,2022-12-17,first_visit
67469017,mobile,Android,2022-12-17,first_visit
67988648,mobile,Android,2022-12-17,first_visit
67873712,mobile,Android,2022-12-17,first_visit
67694931,mobile,Android,2022-12-17,first_visit
67801669,mobile,Android,2022-12-17,first_visit
67963171,mobile,Android,2022-12-17,first_visit
66429644,mobile,Android,2022-12-17,first_visit
54989827,mobile,Android,2022-12-17,first_visit
60406030,mobile,Android,2022-12-17,first_visit
65550651,mobile,Android,2022-12-17,first_visit
67552841,mobile,Android,2022-12-17,first_visit
58107762,mobile,Android,2022-12-17,first_visit
67938484,mobile,Android,2022-12-17,first_visit
35872224,mobile,Android,2022-12-17,first_visit
60568290,mobile,Android,2022-12-17,first_visit
60469997,mobile,Android,2022-12-17,first_visit
65885699,mobile,Android,2022-12-17,first_visit
67870983,mobile,Android,2022-12-17,first_visit
67988247,mobile,Android,2022-12-17,first_visit
67973939,mobile,Android,2022-12-17,first_visit
67983668,mobile,Android,2022-12-17,first_visit
67852103,mobile,Android,2022-12-17,first_visit
67964516,mobile,Android,2022-12-17,first_visit
67937399,mobile,Android,2022-12-17,first_visit
67328640,mobile,Android,2022-12-17,first_visit
66870149,mobile,Android,2022-12-17,first_visit
67987851,mobile,Android,2022-12-17,first_visit
64802189,mobile,Android,2022-12-17,first_visit
63003538,mobile,Android,2022-12-17,first_visit
67349139,mobile,Android,2022-12-17,first_visit
67987936,mobile,Android,2022-12-17,first_visit
67917550,mobile,Android,2022-12-17,first_visit
59294449,mobile,Android,2022-12-17,first_visit
65192191,mobile,Android,2022-12-17,first_visit
67986954,mobile,Android,2022-12-17,first_visit
58923281,mobile,Android,2022-12-17,first_visit
66961951,mobile,Android,2022-12-17,first_visit
49954626,mobile,Android,2022-12-17,first_visit
66155842,mobile,Android,2022-12-17,first_visit
67928147,mobile,Android,2022-12-17,first_visit
67894879,mobile,Android,2022-12-17,first_visit
67951221,mobile,Android,2022-12-17,first_visit
67499391,mobile,Android,2022-12-17,first_visit
67984791,mobile,Android,2022-12-17,first_visit
38952349,mobile,Android,2022-12-17,first_visit
63590823,mobile,Android,2022-12-17,first_visit
66962100,mobile,Android,2022-12-17,first_visit
67948218,mobile,Android,2022-12-17,first_visit
67364539,mobile,Android,2022-12-17,first_visit
63651005,mobile,Android,2022-12-17,first_visit
57892544,mobile,Android,2022-12-17,first_visit
67592393,mobile,Android,2022-12-17,first_visit
25541066,mobile,Android,2022-12-17,first_visit
67968205,mobile,Android,2022-12-17,first_visit
64463342,mobile,Android,2022-12-17,first_visit
67880698,mobile,Android,2022-12-17,first_visit
67980812,mobile,Android,2022-12-17,first_visit
67962451,mobile,Android,2022-12-17,first_visit
66903484,mobile,Android,2022-12-17,first_visit
67982315,mobile,Android,2022-12-17,first_visit
56863641,mobile,Android,2022-12-17,first_visit
30738534,mobile,Android,2022-12-17,first_visit
65617553,mobile,Android,2022-12-17,first_visit
67475111,mobile,Android,2022-12-17,first_visit
13357242,mobile,Android,2022-12-17,first_visit
33354374,mobile,Android,2022-12-17,first_visit
26870411,mobile,Android,2022-12-17,first_visit
67124932,mobile,Android,2022-12-17,first_visit
67048163,mobile,Android,2022-12-17,first_visit
67964477,mobile,Android,2022-12-17,first_visit
55401053,mobile,Android,2022-12-17,first_visit
62038647,mobile,Android,2022-12-17,first_visit
38549159,mobile,Android,2022-12-17,first_visit
66507978,mobile,Android,2022-12-17,first_visit
62606041,mobile,Android,2022-12-17,first_visit
67988476,mobile,Android,2022-12-17,first_visit
67988794,mobile,Android,2022-12-17,first_visit
67988580,mobile,Android,2022-12-17,first_visit
67988869,mobile,Android,2022-12-17,first_visit
67988372,mobile,Android,2022-12-17,first_visit
67969000,mobile,Android,2022-12-17,first_visit
5297883,mobile,Android,2022-12-17,first_visit
67988738,mobile,Android,2022-12-17,first_visit
29848583,mobile,Android,2022-12-17,first_visit
67988489,mobile,Android,2022-12-17,first_visit
67955977,mobile,Android,2022-12-17,first_visit
66790922,mobile,Android,2022-12-17,first_visit
67985675,mobile,Android,2022-12-17,first_visit
65042187,mobile,Android,2022-12-17,first_visit
65537038,mobile,Android,2022-12-17,first_visit
67988494,mobile,Android,2022-12-17,first_visit
60785939,mobile,Android,2022-12-17,first_visit
67987480,mobile,Android,2022-12-17,first_visit
67543833,mobile,Android,2022-12-17,first_visit
67921947,mobile,Android,2022-12-17,first_visit
23986718,mobile,Android,2022-12-17,first_visit
13890846,mobile,Android,2022-12-17,first_visit
67973153,mobile,Android,2022-12-17,first_visit
64371745,mobile,Android,2022-12-17,first_visit
67826721,mobile,Android,2022-12-17,first_visit
67988514,mobile,Android,2022-12-17,first_visit
4404259,mobile,Android,2022-12-17,first_visit
67986467,mobile,Android,2022-12-17,first_visit
67988775,mobile,Android,2022-12-17,first_visit
6011689,mobile,Android,2022-12-17,first_visit
66719023,mobile,Android,2022-12-17,first_visit
1986354,mobile,Android,2022-12-17,first_visit
42493747,mobile,Android,2022-12-17,first_visit
67980852,mobile,Android,2022-12-17,first_visit
67988795,mobile,Android,2022-12-17,first_visit
37081150,mobile,Android,2022-12-17,first_visit
59387456,mobile,Android,2022-12-17,first_visit
67987008,mobile,Android,2022-12-17,first_visit
24514371,mobile,Android,2022-12-17,first_visit
7985988,mobile,Android,2022-12-17,first_visit
26267210,mobile,Android,2022-12-17,first_visit
67985233,mobile,Android,2022-12-17,first_visit
58652757,mobile,Android,2022-12-17,first_visit
67988573,mobile,Android,2022-12-17,first_visit
67266911,mobile,Android,2022-12-17,first_visit
67477087,mobile,Android,2022-12-17,first_visit
59352671,mobile,Android,2022-12-17,first_visit
29949791,mobile,Android,2022-12-17,first_visit
62961508,mobile,Android,2022-12-17,first_visit
21246821,mobile,Android,2022-12-17,first_visit
67969913,mobile,Android,2022-12-17,first_visit
67977081,mobile,Android,2022-12-17,first_visit
17458043,mobile,Android,2022-12-17,first_visit
66295168,mobile,Android,2022-12-17,first_visit
18539904,mobile,Android,2022-12-17,first_visit
62934148,mobile,Android,2022-12-17,first_visit
67987332,mobile,Android,2022-12-17,first_visit
67982726,mobile,Android,2022-12-17,first_visit
38744455,mobile,Android,2022-12-17,first_visit
64617609,mobile,Android,2022-12-17,first_visit
9568394,mobile,Android,2022-12-17,first_visit
64437132,mobile,Android,2022-12-17,first_visit
66761362,mobile,Android,2022-12-17,first_visit
67814290,mobile,Android,2022-12-17,first_visit
31035795,mobile,Android,2022-12-17,first_visit
67979412,mobile,Android,2022-12-17,first_visit
67988884,mobile,Android,2022-12-17,first_visit
67028379,mobile,Android,2022-12-17,first_visit
52405404,mobile,Android,2022-12-17,first_visit
67988902,mobile,Android,2022-12-17,first_visit
58233262,mobile,Android,2022-12-17,first_visit
66628271,mobile,Android,2022-12-17,first_visit
67956657,mobile,Android,2022-12-17,first_visit
15655859,mobile,Android,2022-12-17,first_visit
48313780,mobile,Android,2022-12-17,first_visit
24566452,mobile,Android,2022-12-17,first_visit
67988918,mobile,Android,2022-12-17,first_visit
58314429,mobile,Android,2022-12-17,first_visit
66588096,mobile,Android,2022-12-17,first_visit
67432642,mobile,Android,2022-12-17,first_visit
24122055,mobile,Android,2022-12-17,first_visit
67988936,mobile,Android,2022-12-17,first_visit
38129352,mobile,Android,2022-12-17,first_visit
65712842,mobile,Android,2022-12-17,first_visit
67775183,mobile,Android,2022-12-17,first_visit
65137103,mobile,Android,2022-12-17,first_visit
67988433,mobile,Android,2022-12-17,first_visit
55830486,mobile,Android,2022-12-17,first_visit
65854935,mobile,Android,2022-12-17,first_visit
67976923,mobile,Android,2022-12-17,first_visit
29736929,mobile,Android,2022-12-17,first_visit
35789541,mobile,Android,2022-12-17,first_visit
37992421,mobile,Android,2022-12-17,first_visit
67988454,mobile,Android,2022-12-17,first_visit
63469799,mobile,Android,2022-12-17,first_visit
65604841,mobile,Android,2022-12-17,first_visit
67592172,mobile,Android,2022-12-17,first_visit
39168748,mobile,Android,2022-12-17,first_visit
67490540,mobile,Android,2022-12-17,first_visit
47533806,mobile,Android,2022-12-17,first_visit
67973359,mobile,Android,2022-12-17,first_visit
66245104,mobile,Android,2022-12-17,first_visit
16379639,mobile,Android,2022-12-17,first_visit
67717883,mobile,Android,2022-12-17,first_visit
62098428,mobile,Android,2022-12-17,first_visit
67988735,mobile,Android,2022-12-17,first_visit
67835904,mobile,Android,2022-12-17,first_visit
67988480,mobile,Android,2022-12-17,first_visit
31195649,mobile,Android,2022-12-17,first_visit
67899905,mobile,Android,2022-12-17,first_visit
61755140,mobile,Android,2022-12-17,first_visit
67988740,mobile,Android,2022-12-17,first_visit
53904644,mobile,Android,2022-12-17,first_visit
67988747,mobile,Android,2022-12-17,first_visit
67959307,mobile,Android,2022-12-17,first_visit
35891724,mobile,Android,2022-12-17,first_visit
65782028,mobile,Android,2022-12-17,first_visit
23399949,mobile,Android,2022-12-17,first_visit
67486734,mobile,Android,2022-12-17,first_visit
67969807,mobile,Android,2022-12-17,first_visit
32580623,mobile,Android,2022-12-17,first_visit
65190419,mobile,Android,2022-12-17,first_visit
64874003,mobile,Android,2022-12-17,first_visit
67443477,mobile,Android,2022-12-17,first_visit
67988758,mobile,Android,2022-12-17,first_visit
67452440,mobile,Android,2022-12-17,first_visit
67963673,mobile,Android,2022-12-17,first_visit
66450457,mobile,Android,2022-12-17,first_visit
67947803,mobile,Android,2022-12-17,first_visit
67963420,mobile,Android,2022-12-17,first_visit
67558428,mobile,Android,2022-12-17,first_visit
30085918,mobile,Android,2022-12-17,first_visit
66971937,mobile,Android,2022-12-17,first_visit
63547432,mobile,Android,2022-12-17,first_visit
67029547,mobile,Android,2022-12-17,first_visit
67988780,mobile,Android,2022-12-17,first_visit
57999150,mobile,Android,2022-12-17,first_visit
67894064,mobile,Android,2022-12-17,first_visit
66019121,mobile,Android,2022-12-17,first_visit
67988786,mobile,Android,2022-12-17,first_visit
65115442,mobile,Android,2022-12-17,first_visit
10391859,mobile,Android,2022-12-17,first_visit
67988534,mobile,Android,2022-12-17,first_visit
67559478,mobile,Android,2022-12-17,first_visit
67988791,mobile,Android,2022-12-17,first_visit
67791928,mobile,Android,2022-12-17,first_visit
63379515,mobile,Android,2022-12-17,first_visit
60591421,mobile,Android,2022-12-17,first_visit
35982398,mobile,Android,2022-12-17,first_visit
7019326,mobile,Android,2022-12-17,first_visit
67988798,mobile,Android,2022-12-17,first_visit
9026879,mobile,Android,2022-12-17,first_visit
67987776,mobile,Android,2022-12-17,first_visit
60493636,mobile,Android,2022-12-17,first_visit
26882116,mobile,Android,2022-12-17,first_visit
67859524,mobile,Android,2022-12-17,first_visit
67964229,mobile,Android,2022-12-17,first_visit
67954760,mobile,Android,2022-12-17,first_visit
67914313,mobile,Android,2022-12-17,first_visit
67988553,mobile,Android,2022-12-17,first_visit
21684042,mobile,Android,2022-12-17,first_visit
67930699,mobile,Android,2022-12-17,first_visit
66970189,mobile,Android,2022-12-17,first_visit
6017358,mobile,Android,2022-12-17,first_visit
67854671,mobile,Android,2022-12-17,first_visit
62278737,mobile,Android,2022-12-17,first_visit
67982929,mobile,Android,2022-12-17,first_visit
66826322,mobile,Android,2022-12-17,first_visit
25129299,mobile,Android,2022-12-17,first_visit
67899988,mobile,Android,2022-12-17,first_visit
62020180,mobile,Android,2022-12-17,first_visit
67449176,mobile,Android,2022-12-17,first_visit
62219866,mobile,Android,2022-12-17,first_visit
67988570,mobile,Android,2022-12-17,first_visit
67853403,mobile,Android,2022-12-17,first_visit
67942235,mobile,Android,2022-12-17,first_visit
67988828,mobile,Android,2022-12-17,first_visit
65575775,mobile,Android,2022-12-17,first_visit
66985312,mobile,Android,2022-12-17,first_visit
59510881,mobile,Android,2022-12-17,first_visit
67939171,mobile,Android,2022-12-17,first_visit
38719589,mobile,Android,2022-12-17,first_visit
67988839,mobile,Android,2022-12-17,first_visit
67979112,mobile,Android,2022-12-17,first_visit
64047208,mobile,Android,2022-12-17,first_visit
64540265,mobile,Android,2022-12-17,first_visit
66358380,mobile,Android,2022-12-17,first_visit
39408494,mobile,Android,2022-12-17,first_visit
47292782,mobile,Android,2022-12-17,first_visit
66395503,mobile,Android,2022-12-17,first_visit
40818032,mobile,Android,2022-12-17,first_visit
63263345,mobile,Android,2022-12-17,first_visit
65149298,mobile,Android,2022-12-17,first_visit
35665527,mobile,Android,2022-12-17,first_visit
67322487,mobile,Android,2022-12-17,first_visit
6817145,mobile,Android,2022-12-17,first_visit
65472121,mobile,Android,2022-12-17,first_visit
67987833,mobile,Android,2022-12-17,first_visit
67988857,mobile,Android,2022-12-17,first_visit
42041722,mobile,Android,2022-12-17,first_visit
67915644,mobile,Android,2022-12-17,first_visit
59777150,mobile,Android,2022-12-17,first_visit
67988606,mobile,Android,2022-12-17,first_visit
30500992,mobile,Android,2022-12-17,first_visit
67988352,mobile,Android,2022-12-17,first_visit
67953024,mobile,Android,2022-12-17,first_visit
67867010,mobile,Android,2022-12-17,first_visit
67988875,mobile,Android,2022-12-17,first_visit
