userId,device,OS,Step number
62720857,Samsung,Android,7
62720857,Samsung,Android,8
62720857,Samsung,Android,9
62709560,iPhone,iOS,1
62709560,iPhone,iOS,2
62709560,iPhone,iOS,3
62709560,iPhone,iOS,4
62709560,iPhone,iOS,5
62709560,iPhone,iOS,6
62709560,iPhone,iOS,7
62709560,iPhone,iOS,8
62709560,iPhone,iOS,9
62702055,iPhone,iOS,1
62702055,iPhone,iOS,2
62702055,iPhone,iOS,3
62702055,iPhone,iOS,4
62702055,iPhone,iOS,5
62702055,iPhone,iOS,6
62702055,iPhone,iOS,7
62702055,iPhone,iOS,8
62702055,iPhone,iOS,9
62696358,Samsung,Android,1
62696358,Samsung,Android,2
62696358,Samsung,Android,3
62696358,Samsung,Android,4
62696358,Samsung,Android,5
62696358,Samsung,Android,6
62696358,Samsung,Android,7
62696358,Samsung,Android,8
62696358,Samsung,Android,9
62695772,Samsung,Android,1
62695772,Samsung,Android,2
62695772,Samsung,Android,3
62695772,Samsung,Android,4
62695772,Samsung,Android,5
62695772,Samsung,Android,6
62695772,Samsung,Android,7
62695772,Samsung,Android,8
62695772,Samsung,Android,9
62692937,UnknownPhone,Android,1
62692937,UnknownPhone,Android,2
62692937,UnknownPhone,Android,3
62692937,UnknownPhone,Android,4
62692937,UnknownPhone,Android,5
62692937,UnknownPhone,Android,6
62692937,UnknownPhone,Android,7
62692937,UnknownPhone,Android,8
62692937,UnknownPhone,Android,9
62689598,UnknownPhone,Android,1
62689598,Samsung,Android,1
62689598,UnknownPhone,Android,2
62689598,Samsung,Android,2
62689598,UnknownPhone,Android,3
62689598,Samsung,Android,3
62689598,UnknownPhone,Android,4
62689598,Samsung,Android,4
62689598,UnknownPhone,Android,5
62689598,Samsung,Android,5
62689598,UnknownPhone,Android,6
62689598,Samsung,Android,6
62689598,UnknownPhone,Android,7
62689598,Samsung,Android,7
62689598,UnknownPhone,Android,8
62689598,Samsung,Android,8
62689598,UnknownPhone,Android,9
62689598,Samsung,Android,9
62686098,UnknownPhone,Android,1
62686098,UnknownPhone,Android,2
62686098,UnknownPhone,Android,3
62686098,UnknownPhone,Android,4
62686098,UnknownPhone,Android,5
62686098,UnknownPhone,Android,6
62686098,UnknownPhone,Android,7
62686098,UnknownPhone,Android,8
62686098,UnknownPhone,Android,9
62685050,UnknownPhone,Android,1
62685050,UnknownPhone,Android,2
62685050,UnknownPhone,Android,3
62685050,UnknownPhone,Android,4
62685050,UnknownPhone,Android,5
62685050,UnknownPhone,Android,6
62685050,UnknownPhone,Android,7
62685050,UnknownPhone,Android,8
62685050,UnknownPhone,Android,9
62680225,Samsung,Android,1
62680225,Samsung,Android,2
62680225,Samsung,Android,3
62680225,Samsung,Android,4
62680225,Samsung,Android,5
62680225,Samsung,Android,6
62680225,Samsung,Android,7
62680225,Samsung,Android,8
62680225,Samsung,Android,9
62673287,iPhone,iOS,1
62673287,iPhone,iOS,2
62673287,iPhone,iOS,3
62673287,iPhone,iOS,4
62673287,iPhone,iOS,5
62673287,iPhone,iOS,6
62673287,iPhone,iOS,7
62673287,iPhone,iOS,8
62673287,iPhone,iOS,9
62668798,iPhone,iOS,1
62668798,iPhone,iOS,2
62668798,iPhone,iOS,3
62668798,iPhone,iOS,4
62668798,iPhone,iOS,5
62668798,iPhone,iOS,6
62668798,iPhone,iOS,7
62668798,iPhone,iOS,8
62668798,iPhone,iOS,9
62657556,GenericPhone,Android,1
62657556,GenericPhone,Android,2
62657556,GenericPhone,Android,3
62657556,GenericPhone,Android,4
62657556,GenericPhone,Android,5
62657556,GenericPhone,Android,6
62657556,GenericPhone,Android,7
62657556,GenericPhone,Android,8
62657556,GenericPhone,Android,9
62656925,Samsung,Android,1
62656925,Samsung,Android,2
62656925,Samsung,Android,3
62656925,Samsung,Android,4
62656925,Samsung,Android,5
62656925,Samsung,Android,6
62656925,Samsung,Android,7
62656925,Samsung,Android,8
62656925,Samsung,Android,9
62653507,UnknownPhone,Android,1
62653507,UnknownPhone,Android,2
62653507,UnknownPhone,Android,3
62653507,UnknownPhone,Android,4
62653507,UnknownPhone,Android,5
62653507,UnknownPhone,Android,6
62653507,UnknownPhone,Android,7
62653507,UnknownPhone,Android,8
62653507,UnknownPhone,Android,9
62639829,iPhone,iOS,1
62639829,iPhone,iOS,2
62639829,iPhone,iOS,3
62639829,iPhone,iOS,4
62639829,iPhone,iOS,5
62639829,iPhone,iOS,6
62639829,iPhone,iOS,7
62639829,iPhone,iOS,8
62639829,iPhone,iOS,9
62636670,iPhone,iOS,1
62636670,iPhone,iOS,2
62636670,iPhone,iOS,3
62636670,iPhone,iOS,4
62636670,iPhone,iOS,5
62636670,iPhone,iOS,6
62636670,iPhone,iOS,7
62636670,iPhone,iOS,8
62636670,iPhone,iOS,9
62635505,Samsung,Android,1
62635505,Samsung,Android,2
62635505,Samsung,Android,3
62635505,Samsung,Android,4
62635505,Samsung,Android,5
62635505,Samsung,Android,6
62635505,Samsung,Android,7
62635505,Samsung,Android,8
62635505,Samsung,Android,9
62628778,iPhone,iOS,1
62628778,iPhone,iOS,2
62628778,iPhone,iOS,3
62628778,iPhone,iOS,4
62628778,iPhone,iOS,5
62628778,iPhone,iOS,6
62628778,iPhone,iOS,7
62628778,iPhone,iOS,8
62628778,iPhone,iOS,9
62625579,UnknownPhone,Android,1
62625579,UnknownPhone,Android,2
62625579,UnknownPhone,Android,3
62625579,UnknownPhone,Android,4
62625579,UnknownPhone,Android,5
62625579,UnknownPhone,Android,6
62625579,UnknownPhone,Android,7
62625579,UnknownPhone,Android,8
62625579,UnknownPhone,Android,9
62622853,UnknownPhone,Android,1
62622853,UnknownPhone,Android,2
62622853,UnknownPhone,Android,3
62622853,UnknownPhone,Android,4
62622853,UnknownPhone,Android,5
62622853,UnknownPhone,Android,6
62622853,UnknownPhone,Android,7
62622853,UnknownPhone,Android,8
62622853,UnknownPhone,Android,9
62622635,UnknownPhone,Android,1
62622635,UnknownPhone,Android,2
62622635,UnknownPhone,Android,3
62622635,UnknownPhone,Android,4
62622635,UnknownPhone,Android,5
62622635,UnknownPhone,Android,6
62622635,UnknownPhone,Android,7
62622635,UnknownPhone,Android,8
62622635,UnknownPhone,Android,9
62622075,UnknownPhone,Android,1
62622075,UnknownPhone,Android,2
62622075,UnknownPhone,Android,3
62622075,UnknownPhone,Android,4
62622075,UnknownPhone,Android,5
62622075,UnknownPhone,Android,6
62622075,UnknownPhone,Android,7
62622075,UnknownPhone,Android,8
62622075,UnknownPhone,Android,9
62620929,Samsung,Android,1
62620929,Samsung,Android,2
62620929,Samsung,Android,3
62620929,Samsung,Android,4
62620929,Samsung,Android,5
62620929,Samsung,Android,6
62620929,Samsung,Android,7
62620929,Samsung,Android,8
62620929,Samsung,Android,9
62620729,Alcatel,Android,1
62620729,Alcatel,Android,2
62620729,Alcatel,Android,3
62620729,Alcatel,Android,4
62620729,Alcatel,Android,5
62620729,Alcatel,Android,6
62620729,Alcatel,Android,7
62620729,Alcatel,Android,8
62620729,Alcatel,Android,9
62620529,Samsung,Android,1
62620529,Samsung,Android,2
62620529,Samsung,Android,3
62620529,Samsung,Android,4
62620529,Samsung,Android,5
62620529,Samsung,Android,6
62620529,Samsung,Android,7
62620529,Samsung,Android,8
62620529,Samsung,Android,9
62608356,UnknownPhone,Android,1
62608356,UnknownPhone,Android,2
62608356,UnknownPhone,Android,3
62608356,UnknownPhone,Android,4
62608356,UnknownPhone,Android,5
62608356,UnknownPhone,Android,6
62608356,UnknownPhone,Android,7
62608356,UnknownPhone,Android,8
62608356,UnknownPhone,Android,9
62606052,UnknownPhone,Android,1
62606052,UnknownPhone,Android,2
62606052,UnknownPhone,Android,3
62606052,UnknownPhone,Android,4
62606052,UnknownPhone,Android,5
62606052,UnknownPhone,Android,6
62606052,UnknownPhone,Android,7
62606052,UnknownPhone,Android,8
62606052,UnknownPhone,Android,9
62605977,UnknownPhone,Android,1
62605977,UnknownPhone,Android,2
62605977,UnknownPhone,Android,3
62605977,UnknownPhone,Android,4
62605977,UnknownPhone,Android,5
62605977,UnknownPhone,Android,6
62605977,UnknownPhone,Android,7
62605977,UnknownPhone,Android,8
62605977,UnknownPhone,Android,9
62605828,iPhone,iOS,1
62605828,iPhone,iOS,2
62605828,iPhone,iOS,3
62605828,iPhone,iOS,4
62605828,iPhone,iOS,5
62605828,iPhone,iOS,6
62605828,iPhone,iOS,7
62605828,iPhone,iOS,8
62605828,iPhone,iOS,9
62605752,iPhone,iOS,1
62605752,iPhone,iOS,2
62605752,iPhone,iOS,3
62605752,iPhone,iOS,4
62605752,iPhone,iOS,5
62605752,iPhone,iOS,6
62605752,iPhone,iOS,7
62605752,iPhone,iOS,8
62605752,iPhone,iOS,9
62605556,UnknownPhone,Android,1
62605556,UnknownPhone,Android,2
62605556,UnknownPhone,Android,3
62605556,UnknownPhone,Android,4
62605556,UnknownPhone,Android,5
62605556,UnknownPhone,Android,6
62605556,UnknownPhone,Android,7
62605556,UnknownPhone,Android,8
62605556,UnknownPhone,Android,9
62598022,Samsung,Android,1
62598022,Samsung,Android,2
62598022,Samsung,Android,3
62598022,Samsung,Android,4
62598022,Samsung,Android,5
62598022,Samsung,Android,6
62598022,Samsung,Android,7
62598022,Samsung,Android,8
62598022,Samsung,Android,9
62597222,desktop,OS X,1
62597222,desktop,OS X,2
62597222,desktop,OS X,3
62597222,desktop,OS X,4
62597222,desktop,OS X,5
62597222,desktop,OS X,6
62597222,desktop,OS X,7
62597222,desktop,OS X,8
62597222,desktop,OS X,9
62585800,UnknownPhone,Android,1
62585800,UnknownPhone,Android,2
62585800,UnknownPhone,Android,3
62585800,UnknownPhone,Android,4
62585800,UnknownPhone,Android,5
62585800,UnknownPhone,Android,6
62585800,UnknownPhone,Android,7
62585800,UnknownPhone,Android,8
62585800,UnknownPhone,Android,9
62583588,iPhone,iOS,1
62583588,iPhone,iOS,2
62583588,iPhone,iOS,3
62583588,iPhone,iOS,4
62583588,iPhone,iOS,5
62583588,iPhone,iOS,6
62583588,iPhone,iOS,7
62583588,iPhone,iOS,8
62583588,iPhone,iOS,9
62582652,iPhone,iOS,1
62582652,iPhone,iOS,2
62582652,iPhone,iOS,3
62582652,iPhone,iOS,4
62582652,iPhone,iOS,5
62582652,iPhone,iOS,6
62582652,iPhone,iOS,7
62582652,iPhone,iOS,8
62582652,iPhone,iOS,9
62576953,iPhone,iOS,1
62576953,iPhone,iOS,2
62576953,iPhone,iOS,3
62576953,iPhone,iOS,4
62576953,iPhone,iOS,5
62576953,iPhone,iOS,6
62576953,iPhone,iOS,7
62576953,iPhone,iOS,8
62576953,iPhone,iOS,9
62575025,UnknownPhone,Android,1
62575025,UnknownPhone,Android,2
62575025,UnknownPhone,Android,3
62575025,UnknownPhone,Android,4
62575025,UnknownPhone,Android,5
62575025,UnknownPhone,Android,6
62575025,UnknownPhone,Android,7
62575025,UnknownPhone,Android,8
62575025,UnknownPhone,Android,9
62573823,UnknownPhone,Android,1
62573823,UnknownPhone,Android,2
62573823,UnknownPhone,Android,3
62573823,UnknownPhone,Android,4
62573823,UnknownPhone,Android,5
62573823,UnknownPhone,Android,6
62573823,UnknownPhone,Android,7
62573823,UnknownPhone,Android,8
62573823,UnknownPhone,Android,9
62573797,Samsung,Android,1
62573797,Samsung,Android,2
62573797,Samsung,Android,3
62573797,Samsung,Android,4
62573797,Samsung,Android,5
62573797,Samsung,Android,6
62573797,Samsung,Android,7
62573797,Samsung,Android,8
62573797,Samsung,Android,9
62572205,UnknownPhone,Android,1
62572205,UnknownPhone,Android,2
62572205,UnknownPhone,Android,3
62572205,UnknownPhone,Android,4
62572205,UnknownPhone,Android,5
62572205,UnknownPhone,Android,6
62572205,UnknownPhone,Android,7
62572205,UnknownPhone,Android,8
62572205,UnknownPhone,Android,9
62570773,UnknownPhone,Android,1
62570773,UnknownPhone,Android,2
62570773,UnknownPhone,Android,3
62570773,UnknownPhone,Android,4
62570773,UnknownPhone,Android,5
62570773,UnknownPhone,Android,6
62570773,UnknownPhone,Android,7
62570773,UnknownPhone,Android,8
62570773,UnknownPhone,Android,9
62567363,iPhone,iOS,1
62567363,iPhone,iOS,2
62567363,iPhone,iOS,3
62567363,iPhone,iOS,4
62567363,iPhone,iOS,5
62567363,iPhone,iOS,6
62567363,iPhone,iOS,7
62567363,iPhone,iOS,8
62567363,iPhone,iOS,9
62567283,OnePlus,Android,1
62567283,OnePlus,Android,2
62567283,OnePlus,Android,3
62567283,OnePlus,Android,4
62567283,OnePlus,Android,5
62567283,OnePlus,Android,6
62567283,OnePlus,Android,7
62567283,OnePlus,Android,8
62567283,OnePlus,Android,9
62567087,UnknownPhone,Android,1
62567087,UnknownPhone,Android,2
62567087,UnknownPhone,Android,3
62567087,UnknownPhone,Android,4
62567087,UnknownPhone,Android,5
62567087,UnknownPhone,Android,6
62567087,UnknownPhone,Android,7
62567087,UnknownPhone,Android,8
62567087,UnknownPhone,Android,9
62566085,UnknownPhone,Android,1
62566085,UnknownPhone,Android,2
62566085,UnknownPhone,Android,3
62566085,UnknownPhone,Android,4
62566085,UnknownPhone,Android,5
62566085,UnknownPhone,Android,6
62566085,UnknownPhone,Android,7
62566085,UnknownPhone,Android,8
62566085,UnknownPhone,Android,9
62565739,UnknownPhone,Android,1
62565739,UnknownPhone,Android,2
62565739,UnknownPhone,Android,3
62565739,UnknownPhone,Android,4
62565739,UnknownPhone,Android,5
62565739,UnknownPhone,Android,6
62565739,UnknownPhone,Android,7
62565739,UnknownPhone,Android,8
62565739,UnknownPhone,Android,9
62562225,Samsung,Android,1
62562225,Samsung,Android,2
62562225,Samsung,Android,3
62562225,Samsung,Android,4
62562225,Samsung,Android,5
62562225,Samsung,Android,6
62562225,Samsung,Android,7
62562225,Samsung,Android,8
62562225,Samsung,Android,9
62559229,UnknownPhone,Android,1
62559229,UnknownPhone,Android,2
62559229,UnknownPhone,Android,3
62559229,UnknownPhone,Android,4
62559229,UnknownPhone,Android,5
62559229,UnknownPhone,Android,6
62559229,UnknownPhone,Android,7
62559229,UnknownPhone,Android,8
62559229,UnknownPhone,Android,9
62558997,UnknownPhone,Android,1
62558997,UnknownPhone,Android,2
62558997,UnknownPhone,Android,3
62558997,UnknownPhone,Android,4
62558997,UnknownPhone,Android,5
62558997,UnknownPhone,Android,6
62558997,UnknownPhone,Android,7
62558997,UnknownPhone,Android,8
62558997,UnknownPhone,Android,9
62558388,Samsung,Android,1
62558388,Samsung,Android,2
62558388,Samsung,Android,3
62558388,Samsung,Android,4
62558388,Samsung,Android,5
62558388,Samsung,Android,6
62558388,Samsung,Android,7
62558388,Samsung,Android,8
62558388,Samsung,Android,9
62558073,iPhone,iOS,1
62558073,iPhone,iOS,2
62558073,iPhone,iOS,3
62558073,iPhone,iOS,4
62558073,iPhone,iOS,5
62558073,iPhone,iOS,6
62558073,iPhone,iOS,7
62558073,iPhone,iOS,8
62558073,iPhone,iOS,9
62552720,Samsung,Android,1
62552720,Samsung,Android,2
62552720,Samsung,Android,3
62552720,Samsung,Android,4
62552720,Samsung,Android,5
62552720,Samsung,Android,6
62552720,Samsung,Android,7
62552720,Samsung,Android,8
62552720,Samsung,Android,9
62552655,Samsung,Android,1
62552655,Samsung,Android,2
62552655,Samsung,Android,3
62552655,Samsung,Android,4
62552655,Samsung,Android,5
62552655,Samsung,Android,6
62552655,Samsung,Android,7
62552655,Samsung,Android,8
62552655,Samsung,Android,9
62552589,iPhone,iOS,1
62552589,iPhone,iOS,2
62552589,iPhone,iOS,3
62552589,iPhone,iOS,4
62552589,iPhone,iOS,5
62552589,iPhone,iOS,6
62552589,iPhone,iOS,7
62552589,iPhone,iOS,8
62552589,iPhone,iOS,9
62552559,Samsung,Android,1
62552559,Samsung,Android,2
62552559,Samsung,Android,3
62552559,Samsung,Android,4
62552559,Samsung,Android,5
62552559,Samsung,Android,6
62552559,Samsung,Android,7
62552559,Samsung,Android,8
62552559,Samsung,Android,9
62552250,Samsung,Android,1
62552250,Samsung,Android,2
62552250,Samsung,Android,3
62552250,Samsung,Android,4
62552250,Samsung,Android,5
62552250,Samsung,Android,6
62552250,Samsung,Android,7
62552250,Samsung,Android,8
62552250,Samsung,Android,9
62552229,UnknownPhone,Android,1
62552229,UnknownPhone,Android,2
62552229,UnknownPhone,Android,3
62552229,UnknownPhone,Android,4
62552229,UnknownPhone,Android,5
62552229,UnknownPhone,Android,6
62552229,UnknownPhone,Android,7
62552229,UnknownPhone,Android,8
62552229,UnknownPhone,Android,9
62550895,Pixel,Android,1
62550895,Pixel,Android,2
62550895,Pixel,Android,3
62550895,Pixel,Android,4
62550895,Pixel,Android,5
62550895,Pixel,Android,6
62550895,Pixel,Android,7
62550895,Pixel,Android,8
62550895,Pixel,Android,9
62550276,iPhone,iOS,1
62550276,iPhone,iOS,2
62550276,iPhone,iOS,3
62550276,iPhone,iOS,4
62550276,iPhone,iOS,5
62550276,iPhone,iOS,6
62550276,iPhone,iOS,7
62550276,iPhone,iOS,8
62550276,iPhone,iOS,9
62535825,iPhone,iOS,1
62535825,iPhone,iOS,2
62535825,iPhone,iOS,3
62535825,iPhone,iOS,4
62535825,iPhone,iOS,5
62535825,iPhone,iOS,6
62535825,iPhone,iOS,7
62535825,iPhone,iOS,8
62535825,iPhone,iOS,9
62535599,UnknownPhone,Android,1
62535599,UnknownPhone,Android,2
62535599,UnknownPhone,Android,3
62535599,UnknownPhone,Android,4
62535599,UnknownPhone,Android,5
62535599,UnknownPhone,Android,6
62535599,UnknownPhone,Android,7
62535599,UnknownPhone,Android,8
62535599,UnknownPhone,Android,9
62532805,Samsung,Android,1
62532805,Samsung,Android,2
62532805,Samsung,Android,3
62532805,Samsung,Android,4
62532805,Samsung,Android,5
62532805,Samsung,Android,6
62532805,Samsung,Android,7
62532805,Samsung,Android,8
62532805,Samsung,Android,9
62530592,UnknownPhone,Android,1
62530592,UnknownPhone,Android,2
62530592,UnknownPhone,Android,3
62530592,UnknownPhone,Android,4
62530592,UnknownPhone,Android,5
62530592,UnknownPhone,Android,6
62530592,UnknownPhone,Android,7
62530592,UnknownPhone,Android,8
62530592,UnknownPhone,Android,9
62529682,Samsung,Android,1
62529682,Samsung,Android,2
62529682,Samsung,Android,3
62529682,Samsung,Android,4
62529682,Samsung,Android,5
62529682,Samsung,Android,6
62529682,Samsung,Android,7
62529682,Samsung,Android,8
62529682,Samsung,Android,9
62529292,UnknownPhone,Android,1
62529292,UnknownPhone,Android,2
62529292,UnknownPhone,Android,3
62529292,UnknownPhone,Android,4
62529292,UnknownPhone,Android,5
62529292,UnknownPhone,Android,6
62529292,UnknownPhone,Android,7
62529292,UnknownPhone,Android,8
62529292,UnknownPhone,Android,9
62527655,Samsung,Android,1
62527655,Samsung,Android,2
62527655,Samsung,Android,3
62527655,Samsung,Android,4
62527655,Samsung,Android,5
62527655,Samsung,Android,6
62527655,Samsung,Android,7
62527655,Samsung,Android,8
62527655,Samsung,Android,9
62527502,Pixel,Android,1
62527502,Pixel,Android,2
62527502,Pixel,Android,3
62527502,Pixel,Android,4
62527502,Pixel,Android,5
62527502,Pixel,Android,6
62527502,Pixel,Android,7
62527502,Pixel,Android,8
62527502,Pixel,Android,9
62526958,Samsung,Android,1
62526958,Samsung,Android,2
62526958,Samsung,Android,3
62526958,Samsung,Android,4
62526958,Samsung,Android,5
62526958,Samsung,Android,6
62526958,Samsung,Android,7
62526958,Samsung,Android,8
62526958,Samsung,Android,9
62526535,UnknownPhone,Android,1
62526535,UnknownPhone,Android,2
62526535,UnknownPhone,Android,3
62526535,UnknownPhone,Android,4
62526535,UnknownPhone,Android,5
62526535,UnknownPhone,Android,6
62526535,UnknownPhone,Android,7
62526535,UnknownPhone,Android,8
62526535,UnknownPhone,Android,9
62525796,UnknownPhone,Android,1
62525796,UnknownPhone,Android,2
62525796,UnknownPhone,Android,3
62525796,UnknownPhone,Android,4
62525796,UnknownPhone,Android,5
62525796,UnknownPhone,Android,6
62525796,UnknownPhone,Android,7
62525796,UnknownPhone,Android,8
62525796,UnknownPhone,Android,9
62525770,iPhone,iOS,1
62525770,iPhone,iOS,2
62525770,iPhone,iOS,3
62525770,iPhone,iOS,4
62525770,iPhone,iOS,5
62525770,iPhone,iOS,6
62525770,iPhone,iOS,7
62525770,iPhone,iOS,8
62525770,iPhone,iOS,9
62525370,UnknownPhone,Android,1
62525370,UnknownPhone,Android,2
62525370,UnknownPhone,Android,3
62525370,UnknownPhone,Android,4
62525370,UnknownPhone,Android,5
62525370,UnknownPhone,Android,6
62525370,UnknownPhone,Android,7
62525370,UnknownPhone,Android,8
62525370,UnknownPhone,Android,9
62525358,UnknownPhone,Android,1
62525358,UnknownPhone,Android,2
62525358,UnknownPhone,Android,3
62525358,UnknownPhone,Android,4
62525358,UnknownPhone,Android,5
62525358,UnknownPhone,Android,6
62525358,UnknownPhone,Android,7
62525358,UnknownPhone,Android,8
62525358,UnknownPhone,Android,9
62522989,UnknownPhone,Android,1
62522989,UnknownPhone,Android,2
62522989,UnknownPhone,Android,3
62522989,UnknownPhone,Android,4
62522989,UnknownPhone,Android,5
62522989,UnknownPhone,Android,6
62522989,UnknownPhone,Android,7
62522989,UnknownPhone,Android,8
62522989,UnknownPhone,Android,9
62522970,UnknownPhone,Android,1
62522970,UnknownPhone,Android,2
62522970,UnknownPhone,Android,3
62522970,UnknownPhone,Android,4
62522970,UnknownPhone,Android,5
62522970,UnknownPhone,Android,6
62522970,UnknownPhone,Android,7
62522970,UnknownPhone,Android,8
62522970,UnknownPhone,Android,9
62522899,iPhone,iOS,1
62522899,iPhone,iOS,2
62522899,iPhone,iOS,3
62522899,iPhone,iOS,4
62522899,iPhone,iOS,5
62522899,iPhone,iOS,6
62522899,iPhone,iOS,7
62522899,iPhone,iOS,8
62522899,iPhone,iOS,9
62522738,Samsung,Android,1
62522738,Samsung,Android,2
62522738,Samsung,Android,3
62522738,Samsung,Android,4
62522738,Samsung,Android,5
62522738,Samsung,Android,6
62522738,Samsung,Android,7
62522738,Samsung,Android,8
62522738,Samsung,Android,9
62522655,Samsung,Android,1
62522655,Samsung,Android,2
62522655,Samsung,Android,3
62522655,Samsung,Android,4
62522655,Samsung,Android,5
62522655,Samsung,Android,6
62522655,Samsung,Android,7
62522655,Samsung,Android,8
62522655,Samsung,Android,9
62522526,iPhone,iOS,1
62522526,iPhone,iOS,2
62522526,iPhone,iOS,3
62522526,iPhone,iOS,4
62522526,iPhone,iOS,5
62522526,iPhone,iOS,6
62522526,iPhone,iOS,7
62522526,iPhone,iOS,8
62522526,iPhone,iOS,9
62522295,desktop,OS X,1
62522295,desktop,OS X,2
62522295,desktop,OS X,3
62522295,desktop,OS X,4
62522295,desktop,OS X,5
62522295,desktop,OS X,6
62522295,desktop,OS X,7
62522295,desktop,OS X,8
62522295,desktop,OS X,9
62502567,UnknownPhone,Android,1
62502567,UnknownPhone,Android,2
62502567,UnknownPhone,Android,3
62502567,UnknownPhone,Android,4
62502567,UnknownPhone,Android,5
62502567,UnknownPhone,Android,6
62502567,UnknownPhone,Android,7
62502567,UnknownPhone,Android,8
62502567,UnknownPhone,Android,9
62397585,UnknownPhone,Android,1
62397585,UnknownPhone,Android,2
62397585,UnknownPhone,Android,3
62397585,UnknownPhone,Android,4
62397585,UnknownPhone,Android,5
62397585,UnknownPhone,Android,6
62397585,UnknownPhone,Android,7
62397585,UnknownPhone,Android,8
62397585,UnknownPhone,Android,9
62395866,iPhone,iOS,1
62395866,iPhone,iOS,2
62395866,iPhone,iOS,3
62395866,iPhone,iOS,4
62395866,iPhone,iOS,5
62395866,iPhone,iOS,6
62395866,iPhone,iOS,7
62395866,iPhone,iOS,8
62395866,iPhone,iOS,9
62393600,iPhone,iOS,1
62393600,iPhone,iOS,2
62393600,iPhone,iOS,3
62393600,iPhone,iOS,4
62393600,iPhone,iOS,5
62393600,iPhone,iOS,6
62393600,iPhone,iOS,7
62393600,iPhone,iOS,8
62393600,iPhone,iOS,9
62392775,Samsung,Android,1
62392775,Samsung,Android,2
62392775,Samsung,Android,3
62392775,Samsung,Android,4
62392775,Samsung,Android,5
62392775,Samsung,Android,6
62392775,Samsung,Android,7
62392775,Samsung,Android,8
62392775,Samsung,Android,9
62392052,iPhone,iOS,1
62392052,iPhone,iOS,2
62392052,iPhone,iOS,3
62392052,iPhone,iOS,4
62392052,iPhone,iOS,5
62392052,iPhone,iOS,6
62392052,iPhone,iOS,7
62392052,iPhone,iOS,8
62392052,iPhone,iOS,9
62385395,Samsung,Android,1
62385395,Samsung,Android,2
62385395,Samsung,Android,3
62385395,Samsung,Android,4
62385395,Samsung,Android,5
62385395,Samsung,Android,6
62385395,Samsung,Android,7
62385395,Samsung,Android,8
62385395,Samsung,Android,9
62385257,iPhone,iOS,1
62385257,iPhone,iOS,2
62385257,iPhone,iOS,3
62385257,iPhone,iOS,4
62385257,iPhone,iOS,5
62385257,iPhone,iOS,6
62385257,iPhone,iOS,7
62385257,iPhone,iOS,8
62385257,iPhone,iOS,9
62383527,Samsung,Android,1
62383527,Samsung,Android,2
62383527,Samsung,Android,3
62383527,Samsung,Android,4
62383527,Samsung,Android,5
62383527,Samsung,Android,6
62383527,Samsung,Android,7
62383527,Samsung,Android,8
62383527,Samsung,Android,9
62380557,UnknownPhone,Android,1
62380557,UnknownPhone,Android,2
62380557,UnknownPhone,Android,3
62380557,UnknownPhone,Android,4
62380557,UnknownPhone,Android,5
62380557,UnknownPhone,Android,6
62380557,UnknownPhone,Android,7
62380557,UnknownPhone,Android,8
62380557,UnknownPhone,Android,9
62375832,UnknownPhone,Android,1
62375832,UnknownPhone,Android,2
62375832,UnknownPhone,Android,3
62375832,UnknownPhone,Android,4
62375832,UnknownPhone,Android,5
62375832,UnknownPhone,Android,6
62375832,UnknownPhone,Android,7
62375832,UnknownPhone,Android,8
62375832,UnknownPhone,Android,9
62373965,UnknownPhone,Android,1
62373965,UnknownPhone,Android,2
62373965,UnknownPhone,Android,3
62373965,UnknownPhone,Android,4
62373965,UnknownPhone,Android,5
62373965,UnknownPhone,Android,6
62373965,UnknownPhone,Android,7
62373965,UnknownPhone,Android,8
62373965,UnknownPhone,Android,9
62373875,iPhone,iOS,1
62373875,iPhone,iOS,2
62373875,iPhone,iOS,3
62373875,iPhone,iOS,4
62373875,iPhone,iOS,5
62373875,iPhone,iOS,6
62373875,iPhone,iOS,7
62373875,iPhone,iOS,8
62373875,iPhone,iOS,9
62372570,Samsung,Android,1
62372570,Samsung,Android,2
62372570,Samsung,Android,3
62372570,Samsung,Android,4
62372570,Samsung,Android,5
62372570,Samsung,Android,6
62372570,Samsung,Android,7
62372570,Samsung,Android,8
62372570,Samsung,Android,9
62370862,iPhone,iOS,1
62370862,iPhone,iOS,2
62370862,iPhone,iOS,3
62370862,iPhone,iOS,4
62370862,iPhone,iOS,5
62370862,iPhone,iOS,6
62370862,iPhone,iOS,7
62370862,iPhone,iOS,8
62370862,iPhone,iOS,9
62368635,iPhone,iOS,1
62368635,iPhone,iOS,2
62368635,iPhone,iOS,3
62368635,iPhone,iOS,4
62368635,iPhone,iOS,5
62368635,iPhone,iOS,6
62368635,iPhone,iOS,7
62368635,iPhone,iOS,8
62368635,iPhone,iOS,9
62367926,Samsung,Android,1
62367926,Samsung,Android,2
62367926,Samsung,Android,3
62367926,Samsung,Android,4
62367926,Samsung,Android,5
62367926,Samsung,Android,6
62367926,Samsung,Android,7
62367926,Samsung,Android,8
62367926,Samsung,Android,9
62367025,iPhone,iOS,1
62367025,iPhone,iOS,2
62367025,iPhone,iOS,3
62367025,iPhone,iOS,4
62367025,iPhone,iOS,5
62367025,iPhone,iOS,6
62367025,iPhone,iOS,7
62367025,iPhone,iOS,8
62367025,iPhone,iOS,9
62366862,iPhone,iOS,1
62366862,iPhone,iOS,2
